timestamp,gyrx,gyry,gyrz
11:22:38.947,31.48,30.27,26.0
11:22:39.142,31.92,31.76,23.06
11:22:39.337,30.53,29.99,19.75
11:22:39.531,30.92,30.35,18.67
11:22:39.727,30.89,28.92,15.99
11:22:39.920,30.4,27.63,13.33
11:22:40.116,30.34,27.83,9.9
11:22:40.312,32.85,28.27,13.03
11:22:40.507,34.35,30.85,10.54
11:22:40.701,33.38,31.12,7.07
11:22:40.895,31.89,30.68,2.31
11:22:41.092,30.24,27.68,-2.19
11:22:41.286,26.1,15.08,-4.01
11:22:41.482,22.5,14.6,-6.34
11:22:41.677,23.78,10.43,-7.95
11:22:41.921,20.01,8.09,-15.47
11:22:42.115,24.95,5.67,-15.95
11:22:42.309,24.74,6.62,-19.94
11:22:42.505,25.89,7.23,-19.69
11:22:42.700,27.95,7.71,-20.27
11:22:42.894,26.78,8.84,-27.98
11:22:43.091,27.61,6.31,-31.73
11:22:43.285,27.71,5.26,-31.95
11:22:43.480,31.29,6.5,-29.16
11:22:43.675,33.36,8.76,-28.23
11:22:43.871,31.82,9.19,-36.16
11:22:44.066,44.4,23.25,-27.85
11:22:44.260,41.97,22.4,-29.54
11:22:44.456,45.1,18.26,-30.34
11:22:44.650,48.8,25.47,-29.07
11:22:44.844,50.91,25.3,-26.41
11:22:45.040,48.41,25.88,-27.88
11:22:45.236,47.42,26.52,-30.09
11:22:45.431,47.03,26.93,-31.91
11:22:45.626,46.76,27.13,-33.64
11:22:45.821,46.36,27.71,-36.01
11:22:46.064,43.64,28.43,-39.65
11:22:46.306,44.13,28.93,-41.85
11:22:46.454,42.9,28.99,-45.24
11:22:46.650,41.63,28.41,-48.21
11:22:46.843,41.4,28.39,-50.3
11:22:47.087,41.75,29.62,-51.17
11:22:47.283,40.85,28.46,-53.78
11:22:47.429,39.73,27.24,-56.49
11:22:47.625,38.9,27.87,-59.68
11:22:47.868,38.1,26.81,-62.46
11:22:48.062,37.83,27.46,-65.13
11:22:48.208,37.89,27.68,-66.95
11:22:48.405,37.42,27.07,-69.27
11:22:48.648,37.14,26.92,-71.87
11:22:48.795,37.03,26.74,-74.18
11:22:48.988,37.28,26.54,-76.4
11:22:49.183,37.23,26.21,-78.55
11:22:49.427,37.19,26.09,-80.74
11:22:49.574,37.04,25.91,-83.17
11:22:49.768,36.76,25.68,-85.68
11:22:49.963,36.51,25.64,-88.23
11:22:50.206,36.65,25.48,-90.47
11:22:50.403,36.24,24.94,-93.02
11:22:50.598,36.2,25.13,-95.55
11:22:50.793,36.21,25.32,-97.96
11:22:50.988,36.4,25.44,-99.97
11:22:51.183,36.44,25.32,-102.25
11:22:51.378,36.17,25.2,-105.02
11:22:51.622,36.07,24.84,-107.31
11:22:51.768,35.46,24.61,-109.74
11:22:51.962,35.44,24.25,-112.25
11:22:52.159,35.48,24.13,-114.38
11:22:52.352,35.62,23.95,-116.58
11:22:52.549,35.69,23.9,-118.78
11:22:52.744,35.92,23.8,-120.88
11:22:52.938,36.11,23.71,-122.93
11:22:53.132,36.37,23.65,-124.83
11:22:53.328,36.31,23.6,-127.0
11:22:53.524,36.6,23.67,-128.98
11:22:53.719,36.82,23.56,-131.1
11:22:53.912,36.73,23.82,-133.48
11:22:54.109,36.79,24.01,-135.56
11:22:54.303,36.72,23.96,-137.92
11:22:54.498,37.88,24.93,-139.29
11:22:54.694,32.4,22.14,-146.97
11:22:54.937,30.94,20.03,-153.03
11:22:55.133,33.01,22.75,-156.61
11:22:55.327,33.36,23.55,-158.03
11:22:55.520,33.39,24.06,-158.43
11:22:55.717,31.46,24.52,-159.99
11:22:55.912,29.75,17.63,-164.28
11:22:56.106,31.15,19.63,-165.99
11:22:56.302,30.06,19.23,-167.2
11:22:56.496,31.34,19.32,-168.18
11:22:56.693,31.69,19.5,-170.02
11:22:56.887,31.06,23.12,-165.3
11:22:57.130,27.49,10.0,-172.61
11:22:57.276,27.25,4.83,-173.77
11:22:57.472,26.84,2.37,177.73
11:22:57.666,28.85,-2.09,172.91
11:22:57.911,27.81,-2.26,167.5
11:22:58.105,31.46,0.54,160.85
11:22:58.253,33.22,-0.49,160.26
11:22:58.447,31.66,-0.26,158.7
11:22:58.642,33.86,0.09,155.91
11:22:58.837,38.51,2.53,146.81
11:22:59.081,37.24,14.82,120.01
11:22:59.276,30.97,15.99,90.64
11:22:59.470,32.5,17.6,76.83
11:22:59.667,34.04,15.13,84.87
11:22:59.860,32.96,8.02,100.92
11:23:00.055,34.5,-1.34,114.65
11:23:00.249,31.36,-11.79,118.73
11:23:00.447,34.58,-18.62,107.05
11:23:00.640,32.61,-14.48,111.47
11:23:00.836,34.6,-11.5,122.16
11:23:01.030,35.27,-12.84,118.49
11:23:01.225,37.56,-13.54,113.97
11:23:01.418,38.91,-14.54,111.45
11:23:01.615,39.91,-14.6,109.22
11:23:01.810,41.04,-14.74,107.22
11:23:02.007,41.56,-16.26,103.38
11:23:02.249,45.83,-16.93,100.83
11:23:02.396,48.27,-14.83,98.62
11:23:02.590,45.23,-14.66,97.2
11:23:02.785,47.5,-10.88,98.27
11:23:02.980,44.95,-6.07,97.94
11:23:03.175,41.51,-9.98,96.1
11:23:03.370,41.95,-13.24,101.14
11:23:03.661,42.48,-13.87,107.53
11:23:03.806,41.12,-12.4,107.32
11:23:04.001,38.89,-13.95,105.67
11:23:04.196,35.51,-14.15,105.61
11:23:04.392,39.29,-12.91,102.23
11:23:04.637,38.82,-13.88,99.5
11:23:04.783,38.01,-13.54,100.41
11:23:04.976,38.98,-12.06,97.84
11:23:05.270,38.36,-11.16,97.64
11:23:05.465,40.83,-9.56,99.13
11:23:05.612,36.78,-8.54,94.33
11:23:05.806,38.56,-8.21,93.0
11:23:05.954,39.68,-9.61,90.24
11:23:06.148,36.83,-11.79,85.78
11:23:06.391,34.38,-8.2,80.26
11:23:06.585,36.6,7.43,70.09
11:23:06.976,50.51,16.38,94.38
11:23:06.977,48.47,13.29,103.76
11:23:07.268,45.69,13.48,101.18
11:23:07.317,43.69,4.38,90.56
11:23:07.657,44.32,7.14,92.03
11:23:07.952,49.29,7.25,98.41
11:23:07.952,43.72,11.94,99.59
11:23:08.147,44.76,11.52,96.36
11:23:08.391,43.78,13.17,95.56
11:23:08.635,44.09,13.39,94.39
11:23:08.781,44.21,14.15,92.3
11:23:08.975,40.76,16.57,85.79
11:23:09.171,41.59,15.59,85.14
11:23:09.317,44.0,18.46,87.2
11:23:09.609,42.77,21.33,87.43
11:23:09.706,43.11,20.84,85.41
11:23:09.901,41.5,21.73,82.54
11:23:10.096,41.76,21.16,80.18
11:23:10.291,36.34,20.09,74.24
11:23:10.535,36.53,18.21,72.3
11:23:10.681,35.98,18.91,68.94
11:23:10.877,37.95,18.54,67.63
11:23:11.122,40.27,20.45,66.09
11:23:11.266,40.52,19.89,65.05
11:23:11.462,39.31,20.12,62.35
11:23:11.656,40.31,19.53,60.69
11:23:11.851,37.92,21.01,56.5
11:23:12.094,38.35,18.96,53.97
11:23:12.339,37.1,19.96,50.18
11:23:12.485,42.1,20.66,51.93
11:23:12.680,41.53,19.89,50.62
11:23:12.922,40.79,20.45,47.21
11:23:13.070,39.84,18.1,44.17
11:23:13.265,38.81,19.16,42.23
11:23:13.460,37.96,16.88,38.12
11:23:13.655,38.38,19.17,35.15
11:23:13.852,38.71,17.95,33.26
11:23:14.047,37.72,18.68,30.35
11:23:14.241,42.35,18.74,30.9
11:23:14.435,41.38,19.06,27.78
11:23:14.630,41.38,18.37,24.8
11:23:14.825,40.73,18.86,22.3
11:23:15.022,40.18,18.64,19.75
11:23:15.216,38.76,17.16,17.22
11:23:15.411,35.8,14.93,11.62
11:23:15.607,37.24,15.53,11.28
11:23:15.800,35.91,16.21,7.59
11:23:15.995,38.15,16.1,7.06
11:23:16.190,37.35,18.1,4.17
11:23:16.435,37.66,16.35,1.45
11:23:16.629,37.53,16.2,-0.89
11:23:16.824,34.77,13.45,-5.72
11:23:17.020,33.46,21.92,-0.94
11:23:17.215,31.83,13.86,-6.52
11:23:17.409,28.44,16.01,-9.08
11:23:17.606,28.65,12.77,-12.59
11:23:17.799,25.62,11.41,-17.37
11:23:17.994,26.76,10.0,-19.02
11:23:18.190,26.68,8.98,-21.43
11:23:18.385,27.66,8.37,-24.07
11:23:18.579,28.16,8.16,-26.8
11:23:18.774,29.57,8.17,-27.67
11:23:18.969,30.19,7.77,-29.07
11:23:19.163,28.76,9.78,-30.78
11:23:19.358,27.87,11.09,-31.08
11:23:19.554,22.95,10.15,-39.06
11:23:19.748,23.11,6.62,-42.81
11:23:19.943,21.24,3.72,-49.65
11:23:20.138,18.06,-12.05,-56.62
11:23:20.334,20.73,-15.64,-63.39
11:23:20.529,18.48,-9.63,-64.66
11:23:20.772,24.89,-5.03,-58.82
11:23:20.967,30.94,4.32,-51.61
11:23:21.162,30.26,6.95,-53.91
11:23:21.357,33.76,12.67,-48.33
11:23:21.552,33.64,7.14,-50.48
11:23:21.748,34.15,3.76,-51.84
11:23:21.943,33.38,0.2,-56.87
11:23:22.138,33.5,-0.83,-60.36
11:23:22.333,32.18,2.08,-61.26
11:23:22.529,31.47,2.41,-64.39
11:23:22.723,31.87,2.03,-67.26
11:23:22.919,30.51,3.14,-71.37
11:23:23.113,29.12,3.21,-74.39
11:23:23.309,30.12,3.18,-78.09
11:23:23.504,26.26,1.8,-84.84
11:23:23.698,24.56,1.97,-90.54
11:23:23.894,27.3,1.35,-93.24
11:23:24.088,26.49,1.19,-93.68
11:23:24.283,26.29,-5.5,-100.36
11:23:24.479,27.91,-10.74,-102.74
11:23:24.673,27.24,-9.89,-104.26
11:23:24.868,32.98,-17.41,-101.32
11:23:25.112,24.54,-21.72,-108.55
11:23:25.307,27.85,-23.71,-111.7
11:23:25.503,31.37,-25.1,-112.04
11:23:25.698,33.42,-24.4,-110.11
11:23:25.892,35.33,-20.5,-112.79
11:23:26.087,34.71,-19.88,-112.17
11:23:26.283,35.74,-22.46,-114.91
11:23:26.477,35.32,-24.05,-118.32
11:23:26.672,36.09,-30.91,-123.65
11:23:26.865,37.58,-30.15,-125.9
11:23:27.060,34.72,-24.56,-127.08
11:23:27.255,35.34,-18.94,-129.02
11:23:27.450,33.57,-21.39,-132.29
11:23:27.645,34.62,-18.65,-133.54
11:23:27.840,32.63,-16.86,-134.74
11:23:28.035,31.76,-13.19,-131.17
11:23:28.231,31.62,-13.26,-132.31
11:23:28.425,32.38,-9.71,-133.47
11:23:28.621,31.3,-6.12,-135.64
11:23:28.815,30.82,-7.99,-140.64
11:23:29.062,28.3,-9.81,-146.14
11:23:29.255,29.4,-9.96,-149.15
11:23:29.450,29.05,-11.9,-153.77
11:23:29.646,31.44,-8.17,-151.62
11:23:29.840,32.75,-9.53,-155.04
11:23:30.036,24.18,-14.04,-160.24
11:23:30.229,31.48,-11.23,-159.48
11:23:30.424,37.0,-12.06,-159.78
11:23:30.620,32.98,-15.73,-166.36
11:23:30.814,34.64,-22.49,-172.97
11:23:31.009,34.04,-28.92,-179.27
11:23:31.207,36.22,-27.12,-179.65
11:23:31.399,36.52,-27.38,177.03
11:23:31.619,37.5,-27.61,173.81
11:23:31.789,37.04,-27.31,170.37
11:23:31.984,36.19,-26.96,168.26
11:23:32.179,35.73,-26.45,166.55
11:23:32.373,36.96,-26.22,166.19
11:23:32.573,36.97,-26.03,166.18
11:23:32.764,34.32,-22.75,167.43
11:23:32.959,30.21,2.12,177.39
11:23:33.155,33.3,-4.97,173.59
11:23:33.350,21.98,-14.77,160.25
11:23:33.642,1.18,-35.88,155.95
11:23:33.787,20.06,-27.18,146.06
11:23:33.982,21.81,-13.23,151.07
11:23:34.178,17.12,-15.0,154.57
11:23:34.373,23.19,-23.68,150.05
11:23:34.567,24.3,-40.02,140.63
11:23:34.762,18.49,-25.49,142.1
11:23:35.006,20.35,-11.95,146.06
11:23:35.153,13.84,-12.96,145.28
11:23:35.347,17.11,-42.45,134.97
11:23:35.543,6.94,-54.06,119.16
11:23:35.738,-10.17,-65.44,122.47
11:23:35.934,-10.09,-58.78,121.43
11:23:36.128,-15.49,-55.62,125.42
11:23:36.324,-19.51,-57.88,127.47
11:23:36.519,-13.15,-52.46,122.03
11:23:36.714,-9.13,-48.71,117.58
11:23:36.909,-10.76,-48.79,112.45
11:23:37.106,2.62,-16.3,107.37
11:23:37.299,13.94,-5.32,121.33
11:23:37.494,5.04,-10.17,121.08
11:23:37.690,1.17,-29.77,125.78
11:23:37.935,-6.78,-41.6,127.86
11:23:38.177,3.01,-39.87,118.0
11:23:38.322,1.94,-32.91,110.96
11:23:38.520,5.93,-17.12,109.93
11:23:38.762,7.15,-3.64,105.82
11:23:38.908,7.07,-2.41,104.46
11:23:39.152,6.19,-0.04,101.1
11:23:39.298,5.98,2.25,99.27
11:23:39.493,4.23,1.9,96.12
11:23:39.689,10.31,5.16,93.99
11:23:39.883,9.98,0.99,91.56
11:23:40.077,2.22,5.75,87.9
11:23:40.278,0.53,5.85,88.61
11:23:40.468,-1.11,-8.91,85.67
11:23:40.662,-4.42,-19.08,81.46
11:23:40.857,-12.82,-29.76,76.54
11:23:41.054,-46.35,-47.17,89.35
11:23:41.248,-44.87,-50.69,82.25
11:23:41.447,-43.55,-53.66,80.32
11:23:41.638,-28.75,-47.48,66.98
11:23:41.833,-25.11,-44.26,62.08
11:23:42.027,-15.78,-41.35,54.34
11:23:42.275,-4.67,-42.98,51.09
11:23:42.466,5.0,-46.83,44.8
11:23:42.661,16.65,-53.38,32.99
11:23:42.856,23.78,-46.87,28.96
11:23:43.051,25.1,-47.46,24.61
11:23:43.248,39.12,-65.3,7.89
11:23:43.441,51.12,-67.98,-8.16
11:23:43.638,58.97,-69.2,-21.54
11:23:43.881,52.27,-68.9,-21.99
11:23:44.026,50.43,-68.48,-26.04
11:23:44.222,48.25,-67.89,-28.88
11:23:44.417,46.37,-67.45,-32.24
11:23:44.612,42.38,-65.58,-34.33
11:23:44.807,42.97,-65.75,-40.47
11:23:45.001,35.19,-61.54,-38.5
11:23:45.196,32.51,-56.82,-38.42
11:23:45.394,35.58,-65.68,-48.86
11:23:45.588,35.47,-64.5,-51.98
11:23:45.784,33.5,-65.22,-55.81
11:23:45.979,29.68,-64.27,-59.01
11:23:46.173,26.35,-62.44,-60.87
11:23:46.367,20.03,-53.2,-63.35
11:23:46.616,18.63,-32.8,-60.87
11:23:46.808,14.13,-25.5,-58.66
11:23:47.001,12.7,-14.65,-50.84
11:23:47.237,21.63,-14.68,-50.15
11:23:47.390,22.03,-14.87,-50.15
11:23:47.586,22.23,-15.2,-51.14
11:23:47.784,22.22,-8.59,-50.22
11:23:47.975,23.8,-0.11,-42.92
11:23:48.171,25.38,-9.85,-44.07
11:23:48.366,25.32,-8.21,-48.67
11:23:48.561,25.97,-6.31,-49.04
11:23:48.757,27.81,-9.0,-50.94
11:23:48.951,25.47,-9.39,-53.26
11:23:49.147,24.8,-12.26,-57.21
11:23:49.340,24.41,-12.34,-56.69
11:23:49.536,24.66,-13.27,-59.02
11:23:49.731,26.12,-18.79,-64.6
11:23:49.925,31.02,-20.5,-69.23
11:23:50.122,30.55,-17.08,-70.91
11:23:50.320,28.89,-14.83,-70.84
11:23:50.510,33.02,-12.06,-70.85
11:23:50.704,27.06,-12.27,-70.47
11:23:50.949,29.53,-18.31,-76.52
11:23:51.144,32.74,-15.2,-74.37
11:23:51.340,37.66,-17.17,-77.59
11:23:51.538,35.13,-13.16,-81.29
11:23:51.742,33.46,-9.14,-78.5
11:23:51.925,30.4,-10.33,-84.9
11:23:52.119,26.14,-9.86,-90.16
11:23:52.315,26.34,-7.76,-90.53
11:23:52.509,25.53,-6.6,-94.01
11:23:52.704,25.34,-5.17,-95.17
11:23:52.899,23.48,-7.54,-97.46
11:23:53.096,18.64,-2.83,-92.9
11:23:53.289,14.95,-5.17,-90.31
11:23:53.486,15.25,-3.95,-92.52
11:23:53.683,15.41,-4.91,-96.89
11:23:53.876,17.81,-4.68,-100.82
11:23:54.070,14.02,-3.42,-102.64
11:23:54.264,8.18,-5.17,-106.4
11:23:54.459,5.19,-8.71,-109.46
11:23:54.654,5.28,-9.3,-111.56
11:23:54.850,4.15,-6.84,-112.81
11:23:55.044,3.61,-8.54,-114.51
11:23:55.291,4.16,-10.83,-119.0
11:23:55.483,4.95,-12.31,-120.22
11:23:55.678,3.23,-11.59,-122.13
11:23:55.873,3.38,-10.42,-122.51
11:23:56.068,2.25,-9.21,-125.2
11:23:56.263,-0.29,-8.69,-130.12
11:23:56.458,-3.78,-13.13,-135.18
11:23:56.654,-1.52,-15.86,-137.36
11:23:56.847,-3.36,-15.06,-140.61
11:23:57.044,1.93,-13.82,-139.34
11:23:57.239,-1.9,-14.74,-140.29
11:23:57.433,-4.35,-14.52,-135.9
11:23:57.628,6.09,-21.92,-137.43
11:23:57.823,13.31,-12.51,-138.91
11:23:58.023,20.97,-8.45,-137.79
11:23:58.213,22.86,-4.27,-134.79
11:23:58.409,25.31,-3.58,-138.06
11:23:58.604,25.93,-9.98,-142.8
11:23:58.799,25.96,-12.3,-149.56
11:23:58.993,34.71,-15.32,-162.09
11:23:59.229,42.63,-24.0,174.52
11:23:59.383,39.33,-24.88,163.04
11:23:59.627,43.81,-23.48,157.04
11:23:59.823,45.23,-27.6,151.3
11:24:00.017,44.4,-31.06,153.33
11:24:00.212,53.75,-34.32,135.84
11:24:00.407,53.57,-34.42,133.07
11:24:00.602,55.93,-35.98,130.82
11:24:00.797,60.6,-33.32,127.05
11:24:00.992,63.56,-28.57,125.59
11:24:01.189,63.81,-26.31,125.72
11:24:01.423,60.25,-25.55,125.47
11:24:01.578,60.54,-23.06,124.87
11:24:01.773,54.45,-20.98,126.99
11:24:01.967,56.94,-16.05,125.9
11:24:02.161,59.01,-22.72,113.53
11:24:02.358,57.96,-21.59,113.19
11:24:02.551,60.76,-23.58,105.42
11:24:02.747,60.88,-21.38,103.59
11:24:02.945,60.6,-22.33,100.62
11:24:03.137,59.98,-22.8,97.2
11:24:03.332,63.35,-20.84,93.78
11:24:03.527,62.91,-22.63,88.13
11:24:03.770,61.95,-20.68,87.87
11:24:03.965,57.43,-20.61,85.3
11:24:04.161,62.21,-19.86,86.26
11:24:04.358,57.25,-19.15,86.11
11:24:04.551,58.2,-18.94,81.39
11:24:04.747,60.19,-20.48,79.33
11:24:04.940,58.64,-20.61,77.66
11:24:05.138,60.34,-18.82,73.28
11:24:05.331,60.62,-17.59,73.34
11:24:05.525,57.71,-16.73,74.35
11:24:05.721,59.22,-16.06,76.85
11:24:05.915,61.59,-20.9,65.95
11:24:06.112,59.32,-19.07,61.98
11:24:06.306,55.48,-24.2,48.67
11:24:06.549,60.92,-37.42,22.74
11:24:06.697,60.48,-40.83,17.19
11:24:06.894,57.79,-38.01,14.72
11:24:07.086,63.81,-39.64,0.79
11:24:07.280,68.96,-35.23,-0.17
11:24:07.476,69.71,-39.91,-7.26
11:24:07.671,65.22,-35.95,-4.39
11:24:07.869,71.45,-39.01,-11.22
11:24:08.109,68.38,-38.9,-16.78
11:24:08.304,65.86,-34.55,-18.95
11:24:08.499,69.29,-36.39,-22.59
11:24:08.694,65.14,-36.15,-15.77
11:24:08.889,61.4,-54.11,-25.57
11:24:09.133,41.94,-67.57,-15.57
11:24:09.279,70.03,-73.25,-28.75
11:24:09.474,96.2,-76.66,-42.75
11:24:09.670,119.24,-75.1,-53.38
11:24:09.865,148.07,-70.13,-71.36
11:24:10.060,160.16,-63.21,-72.76
11:24:10.254,169.79,-59.68,-76.8
11:24:10.449,172.84,-55.67,-71.95
11:24:10.644,-178.91,-51.22,-73.99
11:24:10.839,-177.34,-50.47,-69.15
11:24:11.034,-173.1,-45.38,-65.39
11:24:11.232,-172.62,-47.07,-61.7
11:24:11.429,-168.57,-43.61,-56.27
11:24:11.622,-165.62,-44.56,-55.03
11:24:11.813,-165.42,-43.67,-48.52
11:24:12.010,-166.13,-42.68,-43.86
11:24:12.208,-162.22,-43.35,-44.01
11:24:12.448,-156.73,-44.14,-40.84
11:24:12.643,-155.52,-45.02,-39.85
11:24:12.843,-151.85,-45.51,-38.06
11:24:13.034,-143.72,-42.96,-43.3
11:24:13.229,-144.94,-44.6,-37.96
11:24:13.423,-141.26,-50.64,-34.73
11:24:13.619,-133.18,-54.39,-34.73
11:24:13.812,-117.35,-56.61,-41.69
11:24:14.007,-101.3,-59.18,-45.95
11:24:14.202,-77.6,-58.84,-60.37
11:24:14.400,-48.39,-52.11,-80.33
11:24:14.592,-40.45,-52.29,-86.95
11:24:14.788,-40.37,-51.42,-81.74
11:24:14.984,-34.45,-55.12,-86.84
11:24:15.177,-31.37,-59.06,-82.06
11:24:15.374,-28.05,-55.41,-90.75
11:24:15.569,-17.16,-55.35,-93.65
11:24:15.763,-22.7,-56.84,-91.51
11:24:15.958,-17.22,-53.08,-93.01
11:24:16.153,-17.11,-54.68,-98.91
11:24:16.348,-11.92,-51.77,-100.41
11:24:16.543,-17.72,-56.26,-102.79
11:24:16.787,-18.75,-54.76,-102.68
11:24:16.981,-16.49,-56.44,-104.78
11:24:17.177,-18.8,-57.59,-106.51
11:24:17.373,-19.17,-65.03,-97.55
11:24:17.567,-16.43,-63.5,-104.24
11:24:17.761,-4.41,-63.07,-108.6
11:24:17.958,30.04,-50.88,-133.78
11:24:18.151,47.82,-29.21,-142.96
11:24:18.396,57.64,-44.96,-148.83
11:24:18.545,32.76,-40.27,-107.29
11:24:18.742,19.29,-42.08,-94.79
11:24:18.981,17.36,-36.4,-93.85
11:24:19.128,22.4,-38.96,-95.53
11:24:19.322,20.11,-37.71,-91.74
11:24:19.516,23.89,-34.38,-91.96
11:24:19.764,32.75,-33.33,-92.34
11:24:19.956,35.94,-30.32,-92.5
11:24:20.102,36.64,-17.62,-91.02
11:24:20.297,38.01,-14.51,-95.41
11:24:20.493,37.37,-9.64,-94.0
11:24:20.688,36.35,-4.65,-97.58
11:24:20.882,36.36,-3.01,-98.31
11:24:21.127,37.11,0.79,-94.93
11:24:21.321,35.61,-6.01,-103.09
11:24:21.566,36.75,3.2,-99.71
11:24:21.714,37.14,-0.93,-103.0
11:24:21.911,35.85,-0.07,-107.09
11:24:22.100,36.8,-1.01,-109.22
11:24:22.344,37.6,0.33,-110.7
11:24:22.539,37.49,0.75,-113.22
11:24:22.686,37.84,2.26,-113.47
11:24:22.883,39.14,3.83,-114.15
11:24:23.076,39.67,3.33,-117.95
11:24:23.274,39.37,4.11,-119.93
11:24:23.467,38.62,4.67,-122.16
11:24:23.716,40.25,5.66,-121.93
11:24:23.857,40.35,6.74,-124.03
11:24:24.052,39.7,6.23,-125.81
11:24:24.248,39.8,6.74,-126.94
11:24:24.441,39.68,7.62,-128.89
11:24:24.636,39.93,8.12,-130.6
11:24:24.831,39.87,8.04,-132.51
11:24:25.077,40.1,8.57,-134.2
11:24:25.368,39.93,8.58,-136.23
11:24:25.471,39.6,9.23,-138.02
11:24:25.698,39.86,9.76,-139.68
11:24:25.855,40.01,9.97,-141.49
11:24:26.198,39.73,9.97,-143.5
11:24:26.246,39.42,10.24,-145.69
11:24:26.489,39.09,10.44,-147.74
11:24:26.691,39.11,10.63,-149.81
11:24:26.831,38.9,10.38,-152.16
11:24:27.075,38.85,10.4,-154.09
11:24:27.221,38.72,10.6,-156.15
11:24:27.416,38.6,10.83,-158.12
11:24:27.660,38.48,11.08,-160.12
11:24:27.853,38.42,11.21,-162.16
11:24:28.001,38.35,11.58,-164.1
11:24:28.294,38.03,11.53,-166.28
11:24:28.438,38.03,11.4,-168.25
11:24:28.635,38.09,11.51,-170.23
11:24:28.783,37.94,11.58,-172.32
11:24:28.975,37.86,11.71,-174.19
11:24:29.170,38.37,11.94,-176.07
11:24:29.365,38.44,11.97,-178.07
11:24:29.609,38.47,12.33,-179.92
11:24:29.804,38.32,12.26,177.95
11:24:29.999,38.3,12.59,176.04
11:24:30.200,38.16,11.19,173.43
11:24:30.441,40.36,18.11,-179.52
11:24:30.584,37.32,16.73,177.24
11:24:30.779,38.11,21.64,175.96
11:24:31.022,35.28,18.38,170.35
11:24:31.168,36.55,20.78,169.93
11:24:31.365,36.07,22.35,169.16
11:24:31.560,36.5,22.1,166.75
11:24:31.759,37.94,23.74,165.03
11:24:31.949,38.2,25.1,162.93
11:24:32.143,37.51,25.85,161.09
11:24:32.338,35.33,23.82,157.18
11:24:32.539,35.11,23.22,154.7
11:24:32.728,34.92,23.42,152.96
11:24:32.923,35.3,23.3,150.66
11:24:33.167,35.13,23.61,148.48
11:24:33.313,34.92,23.4,146.18
11:24:33.512,36.68,24.19,145.51
11:24:33.754,37.16,26.33,144.79
11:24:33.899,35.6,25.38,141.56
11:24:34.191,34.76,26.73,139.93
11:24:34.338,35.65,27.24,138.95
11:24:34.533,36.16,26.16,138.28
11:24:34.767,36.57,27.05,138.86
11:24:34.923,34.4,27.44,134.52
11:24:35.117,33.21,27.15,129.62
11:24:35.313,32.51,26.81,126.15
11:24:35.557,31.74,26.26,123.7
11:24:35.702,31.41,26.12,121.73
11:24:35.898,32.33,26.24,119.78
11:24:36.193,32.54,25.77,117.47
11:24:36.336,32.07,25.37,114.95
11:24:36.483,31.85,25.19,112.75
11:24:36.679,32.65,24.85,110.68
11:24:36.874,32.95,24.59,108.34
11:24:37.068,33.09,24.57,106.73
11:24:37.311,33.55,24.71,105.12
11:24:37.458,33.54,24.37,102.84
11:24:37.652,32.8,24.07,100.35
11:24:37.848,32.4,23.73,97.86
11:24:38.044,32.34,23.66,95.66
11:24:38.242,32.34,23.68,93.59
11:24:38.482,32.34,23.5,91.48
11:24:38.678,32.59,23.8,89.82
11:24:38.872,32.24,23.89,87.54
11:24:39.066,32.08,23.93,85.19
11:24:39.262,32.09,23.72,83.01
11:24:39.496,31.83,23.51,80.82
11:24:39.701,31.6,23.48,78.48
11:24:39.847,31.54,22.92,76.1
11:24:40.090,31.19,22.4,74.07
11:24:40.237,30.36,18.57,70.98
11:24:40.480,32.15,23.19,71.5
11:24:40.626,40.67,27.19,81.65
11:24:40.825,45.21,27.42,82.0
11:24:41.019,41.46,20.93,68.96
11:24:41.213,33.21,16.12,51.76
11:24:41.406,37.38,5.3,23.01
11:24:41.601,31.68,2.23,15.21
11:24:41.797,23.73,-0.78,12.01
11:24:41.993,15.87,-2.36,14.22
11:24:42.186,17.64,-9.85,14.69
11:24:42.381,19.19,-11.3,14.1
11:24:42.625,17.15,-12.51,18.35
11:24:42.825,20.12,-13.19,21.69
11:24:43.015,20.64,-13.02,16.99
11:24:43.210,22.91,-12.26,13.89
11:24:43.404,22.48,-18.01,9.7
11:24:43.602,24.91,-18.87,1.92
11:24:43.795,27.95,-18.23,-1.19
11:24:43.990,31.5,-21.34,-2.65
11:24:44.187,31.75,-18.48,-4.04
11:24:44.381,7.99,-25.37,-0.12
11:24:44.580,20.21,-28.97,-27.71
11:24:44.769,26.59,-19.0,-41.33
11:24:44.968,22.86,-8.65,-42.14
11:24:45.160,16.48,8.79,-47.09
11:24:45.354,21.79,-3.53,-82.82
11:24:45.551,58.6,-15.88,-111.36
11:24:45.745,84.56,5.96,-127.68
11:24:45.940,91.39,27.83,-139.39
11:24:46.137,85.08,38.98,-153.66
11:24:46.330,92.96,42.05,-147.87
11:24:46.525,94.3,54.92,-148.88
11:24:46.722,107.35,47.01,-125.56
11:24:46.964,103.0,31.86,-151.69
11:24:47.161,90.86,39.84,177.37
11:24:47.355,42.4,37.6,146.07
11:24:47.549,10.15,15.12,132.15
11:24:47.745,-3.14,2.95,128.68
11:24:47.941,-3.18,-7.4,116.54
11:24:48.134,6.46,-20.31,94.42
11:24:48.329,27.33,-24.62,62.34
11:24:48.564,52.36,-19.07,36.6
11:24:48.820,61.99,-21.24,29.37
